order_id,inventory_id,date,quantity,user_id
4804,9,2014-12-28,14,15
4805,33,2014-12-28,1,33
4806,31,2014-12-28,1,31
4807,56,2014-12-28,1,4
4808,47,2014-12-28,2,41
4809,43,2014-12-28,2,49
4810,5,2014-12-28,1,38
4811,34,2014-12-28,1,56
4812,13,2014-12-28,5,3
4813,58,2014-12-28,1,8
4814,53,2014-12-28,1,57
4815,42,2014-12-28,1,57
4816,18,2014-12-28,1,60
4817,46,2014-12-28,1,39
4818,57,2014-12-28,1,45
4819,31,2014-12-28,1,33
4820,50,2014-12-28,9,2
4821,27,2014-12-28,1,10
4822,37,2014-12-28,1,24
4823,15,2014-12-28,1,51
4824,22,2014-12-28,10,18
4825,6,2014-12-28,2,6
4826,13,2014-12-28,7,32
4827,25,2014-12-28,1,43
4828,34,2014-12-28,1,16
4829,31,2014-12-28,1,4
4830,36,2014-12-28,1,15
4831,58,2014-12-28,2,2
4832,42,2014-12-28,16,5
4833,53,2014-12-28,1,57
4834,42,2014-12-28,1,32
4835,22,2014-12-28,1,26
4836,52,2014-12-28,1,5
4837,50,2014-12-28,1,37
4838,42,2014-12-28,1,12
4839,9,2014-12-28,1,15
4840,7,2014-12-28,2,1
4841,33,2014-12-28,1,30
4842,17,2014-12-28,1,5
4843,41,2014-12-28,1,12
4844,52,2014-12-28,8,50
4845,3,2014-12-28,1,13
4846,16,2014-12-28,1,55
4847,54,2014-12-28,460,37
4848,46,2014-12-28,1,6
4849,15,2014-12-28,3,18
4850,23,2014-12-28,1,3
4851,3,2014-12-28,4,7
4852,55,2014-12-28,1,31
4853,7,2014-12-28,1,55
4854,28,2014-12-28,1,16
4855,2,2014-12-28,1,27
4856,28,2014-12-28,1,42
4857,21,2014-12-28,1,53
4858,21,2014-12-28,2,34
4859,48,2014-12-28,1,52
4860,7,2014-12-28,1,26
4861,18,2014-12-28,1,44
4862,33,2014-12-28,1,60
4863,7,2014-12-28,1,20
4864,33,2014-12-29,4,2
4865,23,2014-12-29,1,49
4866,59,2014-12-29,2,19
4867,31,2014-12-29,1,42
4868,6,2014-12-29,1,3
4869,36,2014-12-29,1,58
4870,15,2014-12-29,1,21
4871,41,2014-12-29,1,56
4872,1,2014-12-29,13,33
4873,25,2014-12-29,1,54
4874,55,2014-12-29,1,19
4875,29,2014-12-29,1,39
4876,39,2014-12-29,1,24
4877,53,2014-12-29,1,1
4878,48,2014-12-29,2,25
4879,57,2014-12-29,7,1
4880,58,2014-12-29,2,5
4881,13,2014-12-29,1,3
4882,47,2014-12-29,8,1
4883,42,2014-12-29,1,47
4884,47,2014-12-29,2,26
4885,31,2014-12-29,1,21
4886,23,2014-12-29,5,43
4887,55,2014-12-29,1,53
4888,52,2014-12-29,6,52
4889,50,2014-12-29,1,6
4890,12,2014-12-29,1,57
4891,52,2014-12-29,1,15
4892,32,2014-12-29,4,44
4893,23,2014-12-29,1,39
4894,57,2014-12-29,1,36
4895,52,2014-12-29,2,3
4896,52,2014-12-29,2,47
4897,46,2014-12-29,1,51
4898,1,2014-12-29,1,31
4899,7,2014-12-29,1,54
4900,26,2014-12-29,1,39
4901,11,2014-12-29,1,31
4902,49,2014-12-29,1,14
4903,55,2014-12-29,1,42
4904,17,2014-12-29,7,13
4905,20,2014-12-29,1,24
4906,35,2014-12-29,1,37
4907,55,2014-12-29,1,18
4908,45,2014-12-29,3,30
4909,45,2014-12-29,1,51
4910,39,2014-12-29,1,46
4911,9,2014-12-29,1,52
4912,30,2014-12-29,1,31
4913,18,2014-12-29,1,58
4914,10,2014-12-29,1,44
4915,6,2014-12-29,1,17
4916,38,2014-12-29,1,28
4917,35,2014-12-29,1,15
4918,10,2014-12-29,1,6
4919,1,2014-12-29,1,27
4920,14,2014-12-29,1,26
4921,54,2014-12-29,5,57
4922,49,2014-12-29,1,56
4923,37,2014-12-29,1,51
4924,48,2014-12-29,1,47
4925,48,2014-12-29,1,35
4926,33,2014-12-29,1,48
4927,25,2014-12-29,1,50
4928,46,2014-12-29,1,53
4929,56,2014-12-29,1,55
4930,30,2014-12-30,1,20
4931,35,2014-12-30,280,36
4932,14,2014-12-30,1,15
4933,10,2014-12-30,1,36
4934,53,2014-12-30,1,18
4935,29,2014-12-30,7,35
4936,2,2014-12-30,1,21
4937,49,2014-12-30,1,42
4938,3,2014-12-30,1,19
4939,5,2014-12-30,1,7
4940,29,2014-12-30,2,30
4941,29,2014-12-30,1,44
4942,17,2014-12-30,1,12
4943,13,2014-12-30,2,49
4944,38,2014-12-30,3,19
4945,4,2014-12-30,1,34
4946,17,2014-12-30,1,33
4947,59,2014-12-30,1,14
4948,56,2014-12-30,1,44
4949,34,2014-12-30,1,56
4950,7,2014-12-30,1,27
4951,42,2014-12-30,2,34
4952,28,2014-12-30,1,21
4953,33,2014-12-30,1,13
4954,57,2014-12-30,4,43
4955,4,2014-12-30,1,58
4956,20,2014-12-30,1,48
4957,32,2014-12-30,1,23
4958,3,2014-12-30,1,25
4959,55,2014-12-30,1,31
4960,59,2014-12-30,1,39
4961,55,2014-12-30,1,1
4962,36,2014-12-30,1,9
4963,19,2014-12-30,5,3
4964,26,2014-12-30,4,37
4965,57,2014-12-30,1,12
4966,12,2014-12-30,1,47
4967,56,2014-12-30,1,35
4968,20,2014-12-30,1,19
4969,48,2014-12-30,1,1
4970,53,2014-12-30,1,3
4971,58,2014-12-30,6,31
4972,22,2014-12-30,4,25
4973,51,2014-12-30,1,43
4974,52,2014-12-30,1,13
4975,43,2014-12-30,4,18
4976,23,2014-12-30,3,37
4977,2,2014-12-30,1,50
4978,54,2014-12-30,4,38
4979,46,2014-12-30,1,26
4980,23,2014-12-30,1,30
4981,32,2014-12-30,2,12
4982,55,2014-12-30,1,19
4983,13,2014-12-30,3,57
4984,16,2014-12-30,1,38
4985,27,2014-12-30,1,20
4986,45,2014-12-30,1,41
4987,10,2014-12-30,1,33
4988,44,2014-12-30,1,42
4989,54,2014-12-30,1,16
4990,44,2014-12-30,1,27
4991,26,2014-12-30,2,23
4992,47,2014-12-30,1,52
4993,6,2014-12-30,2,47
4994,2,2014-12-30,1,33
4995,34,2014-12-30,1,39
4996,28,2014-12-30,1,4
4997,6,2014-12-30,1,40
4998,26,2014-12-30,3,56
4999,6,2014-12-30,1,52
5000,18,2014-12-30,1,48
5001,3,2014-12-30,1,13
5002,22,2014-12-30,1,59
5003,15,2014-12-30,1,44
5004,53,2014-12-30,2,21
5005,20,2014-12-30,1,9
5006,20,2014-12-30,1,9
5007,51,2014-12-30,2,51
5008,23,2014-12-30,1,35
5009,17,2014-12-30,2,35
5010,56,2014-12-30,1,30
5011,53,2014-12-30,1,10
5012,20,2014-12-30,1,44
5013,6,2014-12-30,1,53
5014,12,2014-12-30,1,28
5015,11,2014-12-30,1,31
5016,30,2014-12-31,1,39
5017,9,2014-12-31,37,44
5018,34,2014-12-31,1,58
5019,5,2014-12-31,1,6
5020,56,2014-12-31,1,28
5021,17,2014-12-31,26,44
5022,3,2014-12-31,1,22
5023,28,2014-12-31,1,47
5024,32,2014-12-31,1,3
5025,15,2014-12-31,1,37
5026,53,2014-12-31,1,38
5027,31,2014-12-31,1,11
5028,23,2014-12-31,1,24
5029,51,2014-12-31,1,50
5030,47,2014-12-31,1,35
5031,50,2014-12-31,1,1
5032,19,2014-12-31,1,48
5033,3,2014-12-31,2,46
5034,47,2014-12-31,2,19
5035,37,2014-12-31,2,49
5036,13,2014-12-31,2,43
5037,8,2014-12-31,2,57
5038,58,2014-12-31,1,7
5039,26,2014-12-31,3,50
5040,39,2014-12-31,1,4
5041,31,2014-12-31,1,1
5042,40,2014-12-31,4,36
5043,16,2014-12-31,1,22
5044,6,2014-12-31,1,13
5045,13,2014-12-31,1,1
5046,28,2014-12-31,2,4
5047,33,2014-12-31,1,53
5048,54,2014-12-31,1,51
5049,32,2014-12-31,1,43
5050,41,2014-12-31,1,46
5051,3,2014-12-31,1,31
5052,21,2014-12-31,2,18
5053,11,2014-12-31,1,7
5054,32,2014-12-31,1,53
5055,55,2014-12-31,2,21
5056,44,2014-12-31,5,22
5057,17,2014-12-31,1,23
5058,20,2014-12-31,1,47
5059,43,2014-12-31,1,53
5060,14,2014-12-31,1,21
5061,26,2014-12-31,1,48
5062,57,2014-12-31,2,43
5063,15,2014-12-31,1,9
5064,3,2014-12-31,1,5
5065,32,2014-12-31,1,35
5066,12,2014-12-31,1,22
5067,35,2014-12-31,1,20
5068,27,2014-12-31,1,57
5069,48,2014-12-31,2,51
5070,20,2015-01-01,1,8
5071,25,2015-01-01,1,24
5072,29,2015-01-01,1,59
5073,12,2015-01-01,1,36
5074,52,2015-01-01,1,58
5075,6,2015-01-01,2,30
5076,7,2015-01-01,2,57
5077,1,2015-01-01,1,1
5078,52,2015-01-01,1,8
5079,43,2015-01-01,1,48
5080,60,2015-01-01,1,21
5081,31,2015-01-01,1,27
5082,44,2015-01-01,2,42
5083,52,2015-01-01,1,29
5084,20,2015-01-01,1,33
5085,19,2015-01-01,3,52
5086,6,2015-01-01,2,35
5087,45,2015-01-01,1,49
5088,48,2015-01-01,1,34
5089,42,2015-01-01,1,22
5090,43,2015-01-01,1,53
5091,7,2015-01-01,2,59
5092,44,2015-01-01,3,18
5093,30,2015-01-01,1,25
5094,28,2015-01-01,2,46
5095,57,2015-01-01,1,35
5096,29,2015-01-01,1,31
5097,10,2015-01-01,1,56
5098,27,2015-01-01,1,14
5099,32,2015-01-01,2,13
5100,35,2015-01-01,1,41
5101,45,2015-01-01,1,35
5102,50,2015-01-01,2,57
5103,25,2015-01-01,1,6
5104,38,2015-01-01,1,4
5105,47,2015-01-01,1,39
5106,40,2015-01-01,1,52
5107,43,2015-01-01,2,45
5108,8,2015-01-01,1,36
5109,13,2015-01-01,2,57
5110,17,2015-01-01,1,22
5111,34,2015-01-01,1,15
5112,38,2015-01-01,1,2
5113,24,2015-01-01,1,10
5114,42,2015-01-01,1,8
5115,41,2015-01-01,1,50
5116,22,2015-01-01,2,26
5117,9,2015-01-01,1,35
5118,23,2015-01-01,13,60
5119,28,2015-01-01,1,7
5120,24,2015-01-01,1,30
5121,32,2015-01-01,1,6
5122,2,2015-01-01,2,2
5123,38,2015-01-01,1,52
5124,49,2015-01-01,1,59
5125,35,2015-01-01,1,21
5126,46,2015-01-01,5,38
5127,9,2015-01-01,2,8
5128,47,2015-01-02,1,26
5129,10,2015-01-02,1,58
5130,37,2015-01-02,1,39
5131,18,2015-01-02,1,42
5132,16,2015-01-02,1,50
5133,6,2015-01-02,1,57
5134,24,2015-01-02,2,8
5135,59,2015-01-02,2,6
5136,26,2015-01-02,1,16
5137,32,2015-01-02,1,54
5138,47,2015-01-02,1,12
5139,21,2015-01-02,1,45
5140,4,2015-01-02,1,45
5141,26,2015-01-02,3,34
5142,58,2015-01-02,3,3
5143,21,2015-01-02,4,22
5144,31,2015-01-02,2,36
5145,28,2015-01-02,1,59
5146,39,2015-01-02,1,47
5147,26,2015-01-02,1,35
5148,27,2015-01-02,1,9
5149,16,2015-01-02,1,35
5150,2,2015-01-02,2,4
5151,22,2015-01-02,1,43
5152,26,2015-01-02,1,8
5153,14,2015-01-02,5,5
5154,58,2015-01-02,1,18
5155,13,2015-01-02,1,10
5156,58,2015-01-02,1,12
5157,44,2015-01-02,1,4
5158,55,2015-01-02,2,43
5159,18,2015-01-02,1,31
5160,56,2015-01-02,1,15
5161,56,2015-01-02,1,49
5162,28,2015-01-02,1,57
5163,34,2015-01-02,4,14
5164,38,2015-01-02,1,41
5165,49,2015-01-02,1,14
5166,19,2015-01-02,4,40
5167,19,2015-01-02,1,42
5168,36,2015-01-02,6,6
5169,1,2015-01-02,2,10
5170,51,2015-01-02,1,6
5171,31,2015-01-02,1,38
5172,53,2015-01-02,1,44
5173,53,2015-01-02,2,42
5174,24,2015-01-02,1,33
5175,29,2015-01-02,1,27
5176,4,2015-01-02,2,18
5177,20,2015-01-02,1,18
5178,50,2015-01-02,1,14
5179,37,2015-01-02,1,60
5180,54,2015-01-02,1,30
5181,31,2015-01-02,1,38
5182,60,2015-01-02,1,57
5183,11,2015-01-02,1,17
5184,12,2015-01-02,1,26
5185,58,2015-01-02,3,30
5186,32,2015-01-02,1,35
5187,25,2015-01-02,1,23
5188,52,2015-01-02,1,38
5189,4,2015-01-02,1,32
5190,23,2015-01-02,1,60
5191,6,2015-01-02,1,17
5192,58,2015-01-02,1,42
5193,43,2015-01-02,1,5
5194,4,2015-01-03,1,27
5195,56,2015-01-03,1,39
5196,14,2015-01-03,1,57
5197,53,2015-01-03,1,57
5198,31,2015-01-03,1,50
5199,30,2015-01-03,4,60
5200,33,2015-01-03,1,24
5201,50,2015-01-03,1,54
5202,51,2015-01-03,1,48
5203,48,2015-01-03,1,30
5204,40,2015-01-03,1,51
5205,33,2015-01-03,1,48
5206,53,2015-01-03,2,23
5207,31,2015-01-03,17,12
5208,14,2015-01-03,1,16
5209,57,2015-01-03,1,31
5210,2,2015-01-03,1,10
5211,1,2015-01-03,2,38
5212,4,2015-01-03,1,36
5213,34,2015-01-03,1,10
5214,19,2015-01-03,1,33
5215,21,2015-01-03,1,21
5216,1,2015-01-03,1,33
5217,3,2015-01-03,1,39
5218,8,2015-01-03,1,58
5219,15,2015-01-03,1,18
5220,44,2015-01-03,1,34
5221,27,2015-01-03,1,47
5222,57,2015-01-03,2,16
5223,20,2015-01-03,2,54
5224,39,2015-01-03,2,37
5225,51,2015-01-03,1,35
5226,58,2015-01-03,1,46
5227,46,2015-01-03,1,25
5228,33,2015-01-03,1,19
5229,9,2015-01-03,1,5
5230,47,2015-01-03,1,53
5231,43,2015-01-03,1,31
5232,43,2015-01-03,1,30
5233,47,2015-01-03,1,3
5234,49,2015-01-03,1,47
5235,7,2015-01-03,1,9
5236,23,2015-01-03,2,41
5237,25,2015-01-03,1,31
5238,49,2015-01-03,1,58
5239,58,2015-01-03,1,17
5240,51,2015-01-03,1,50
5241,42,2015-01-03,1,15
5242,38,2015-01-03,5,32
5243,50,2015-01-03,6,17
5244,15,2015-01-03,1,24
5245,58,2015-01-03,1,36
5246,18,2015-01-03,1,23
5247,34,2015-01-03,1,14
5248,22,2015-01-03,1,55
5249,37,2015-01-03,2,45
5250,13,2015-01-03,2,36
5251,52,2015-01-03,1,6
5252,27,2015-01-03,1,50
5253,31,2015-01-03,1,45
5254,58,2015-01-03,2,6
5255,39,2015-01-03,1,28
5256,2,2015-01-03,1,60
5257,18,2015-01-03,2,7
5258,6,2015-01-03,1,53
5259,13,2015-01-03,1,10
5260,45,2015-01-03,1,55
5261,29,2015-01-03,2,55
5262,7,2015-01-03,1,33
5263,18,2015-01-03,1,14
5264,15,2015-01-03,1,55
5265,48,2015-01-03,1,2
5266,38,2015-01-03,1,50
5267,16,2015-01-03,1,8
5268,49,2015-01-03,1,51
5269,14,2015-01-03,1,56
5270,49,2015-01-03,1,38
5271,12,2015-01-03,1,24
5272,26,2015-01-03,1,11
5273,53,2015-01-03,1,29
5274,17,2015-01-03,1,55
5275,22,2015-01-03,1,28
5276,26,2015-01-03,12,51
5277,17,2015-01-03,1,25
5278,12,2015-01-03,3,14
5279,28,2015-01-03,2,26
5280,36,2015-01-03,1,56
5281,19,2015-01-03,1,39
5282,27,2015-01-03,1,18
5283,58,2015-01-03,3,23
5284,35,2015-01-04,3,39
5285,46,2015-01-04,1,25
5286,39,2015-01-04,1,46
5287,15,2015-01-04,4,27
5288,20,2015-01-04,1,35
5289,38,2015-01-04,3,9
5290,8,2015-01-04,1,59
5291,37,2015-01-04,3,35
5292,33,2015-01-04,1,53
5293,53,2015-01-04,1,51
5294,45,2015-01-04,1,7
5295,23,2015-01-04,1,5
5296,48,2015-01-04,1,25
5297,48,2015-01-04,2,16
5298,52,2015-01-04,1,59
5299,53,2015-01-04,1,34
5300,44,2015-01-04,2,12
5301,59,2015-01-04,1,50
5302,31,2015-01-04,1,2
5303,30,2015-01-04,1,12
5304,34,2015-01-04,1,18
5305,32,2015-01-04,1,4
5306,28,2015-01-04,1,8
5307,54,2015-01-04,1,32
5308,9,2015-01-04,1,3
5309,37,2015-01-04,1,21
5310,5,2015-01-04,1,17
5311,36,2015-01-04,9,12
5312,34,2015-01-04,3,9
5313,55,2015-01-04,2,59
5314,9,2015-01-04,1,22
5315,49,2015-01-04,2,31
5316,41,2015-01-04,1,38
5317,31,2015-01-04,14,57
5318,45,2015-01-04,1,23
5319,4,2015-01-04,3,50
5320,60,2015-01-04,2,57
5321,28,2015-01-04,1,28
5322,46,2015-01-04,5,38
5323,53,2015-01-04,2,16
5324,33,2015-01-04,1,22
5325,19,2015-01-04,1,6
5326,27,2015-01-04,1,35
5327,1,2015-01-04,1,37
5328,14,2015-01-04,2,18
5329,37,2015-01-04,1,49
5330,30,2015-01-04,2,59
5331,17,2015-01-04,1,59
5332,28,2015-01-04,1,49
5333,28,2015-01-04,4,60
5334,23,2015-01-04,1,41
5335,28,2015-01-04,2,57
5336,27,2015-01-04,2,36
5337,8,2015-01-04,1,5
5338,41,2015-01-04,1,28
5339,26,2015-01-04,2,21
5340,37,2015-01-04,1,35
5341,19,2015-01-04,1,24
5342,39,2015-01-04,1,13
5343,25,2015-01-04,1,60
5344,6,2015-01-04,2,57
5345,18,2015-01-04,1,15
5346,41,2015-01-04,5,57
5347,20,2015-01-04,1,28
5348,20,2015-01-04,2,37
5349,18,2015-01-04,4,6
5350,17,2015-01-04,2,29
5351,58,2015-01-04,1,34
5352,18,2015-01-04,1,17
5353,44,2015-01-04,1,56
5354,48,2015-01-04,1,59
5355,38,2015-01-04,5,13
5356,20,2015-01-05,1,55
5357,58,2015-01-05,1,22
5358,14,2015-01-05,1,5
5359,12,2015-01-05,2,15
5360,23,2015-01-05,1,42
5361,44,2015-01-05,10,48
5362,57,2015-01-05,1,49
5363,10,2015-01-05,1,32
5364,33,2015-01-05,1,42
5365,19,2015-01-05,1,40
5366,50,2015-01-05,1,30
5367,42,2015-01-05,3,59
5368,39,2015-01-05,3,25
5369,18,2015-01-05,1,37
5370,25,2015-01-05,3,17
5371,19,2015-01-05,1,37
5372,45,2015-01-05,1,38
5373,56,2015-01-05,1,59
5374,52,2015-01-05,1,6
5375,57,2015-01-05,2,20
5376,55,2015-01-05,2,41
5377,14,2015-01-05,3,28
5378,40,2015-01-05,1,13
5379,30,2015-01-05,1,20
5380,31,2015-01-05,1,42
5381,51,2015-01-05,7,41
5382,26,2015-01-05,2,59
5383,2,2015-01-05,1,19
5384,35,2015-01-05,1,14
5385,20,2015-01-05,1,46
5386,42,2015-01-05,1,13
5387,50,2015-01-05,1,41
5388,55,2015-01-05,1,5
5389,39,2015-01-05,1,6
5390,51,2015-01-05,1,12
5391,23,2015-01-05,1,11
5392,29,2015-01-05,1,55
5393,10,2015-01-05,1,15
5394,29,2015-01-05,1,5
5395,48,2015-01-05,1,12
5396,45,2015-01-05,3,45
5397,56,2015-01-05,3,28
5398,13,2015-01-05,1,44
5399,1,2015-01-05,1,58
5400,11,2015-01-05,1,58
5401,21,2015-01-05,1,11
5402,41,2015-01-05,1,58
5403,59,2015-01-05,1,12
5404,39,2015-01-05,1,4
5405,42,2015-01-05,1,57
5406,47,2015-01-05,1,18
5407,26,2015-01-05,3,23
5408,28,2015-01-05,1,18
5409,8,2015-01-05,2,16
5410,55,2015-01-05,1,59
5411,22,2015-01-05,2,7
5412,41,2015-01-05,3,11
5413,47,2015-01-05,1,21
5414,12,2015-01-05,2,55
5415,35,2015-01-05,1,25
5416,16,2015-01-05,1,6
5417,20,2015-01-05,1,48
5418,40,2015-01-05,54,54
5419,11,2015-01-05,1,33
5420,41,2015-01-05,1,52
5421,28,2015-01-05,2,7
5422,24,2015-01-05,2,6
5423,7,2015-01-05,1,56
5424,41,2015-01-05,1,56
5425,60,2015-01-05,1,9
5426,17,2015-01-06,2,38
5427,57,2015-01-06,1,58
5428,60,2015-01-06,1,31
5429,46,2015-01-06,2,4
5430,25,2015-01-06,1,49
5431,33,2015-01-06,5,50
5432,12,2015-01-06,1,47
5433,20,2015-01-06,1,35
5434,42,2015-01-06,2,10
5435,59,2015-01-06,7,52
5436,34,2015-01-06,1,35
5437,6,2015-01-06,1,33
5438,8,2015-01-06,1,6
5439,50,2015-01-06,1,44
5440,17,2015-01-06,1,59
5441,36,2015-01-06,3,14
5442,46,2015-01-06,1,47
5443,49,2015-01-06,3,46
5444,6,2015-01-06,1,14
5445,56,2015-01-06,66,55
5446,8,2015-01-06,9,53
5447,30,2015-01-06,1,37
5448,59,2015-01-06,1,60
5449,35,2015-01-06,1,36
5450,35,2015-01-06,1,9
5451,1,2015-01-06,1,28
5452,54,2015-01-06,2,60
5453,27,2015-01-06,1,23
5454,2,2015-01-06,7,36
5455,48,2015-01-06,1,1
5456,37,2015-01-06,2,19
5457,60,2015-01-06,1,32
5458,16,2015-01-06,2,5
5459,8,2015-01-06,3,1
5460,44,2015-01-06,1,9
5461,36,2015-01-06,1,2
5462,56,2015-01-06,1,50
5463,31,2015-01-06,1,54
5464,30,2015-01-06,1,52
5465,55,2015-01-06,1,31
5466,54,2015-01-06,1,24
5467,25,2015-01-06,1,59
5468,21,2015-01-06,2,53
5469,30,2015-01-06,1,27
5470,57,2015-01-06,5,31
5471,11,2015-01-06,1,38
5472,55,2015-01-06,2,33
5473,30,2015-01-06,1,16
5474,34,2015-01-06,2,59
5475,8,2015-01-06,1,47
5476,46,2015-01-07,2,6
5477,27,2015-01-07,1,49
5478,39,2015-01-07,1,3
5479,17,2015-01-07,1,55
5480,38,2015-01-07,1,33
5481,27,2015-01-07,1,3
5482,34,2015-01-07,1,55
5483,15,2015-01-07,2,21
5484,48,2015-01-07,1,17
5485,58,2015-01-07,1,6
5486,28,2015-01-07,1,2
5487,18,2015-01-07,1,10
5488,21,2015-01-07,1,58
5489,30,2015-01-07,1,39
5490,42,2015-01-07,1,26
5491,21,2015-01-07,1,19
5492,21,2015-01-07,1,11
5493,46,2015-01-07,2,25
5494,1,2015-01-07,1,57
5495,54,2015-01-07,1,33
5496,48,2015-01-07,1,2
5497,22,2015-01-07,1,56
5498,55,2015-01-07,3,12
5499,10,2015-01-07,1,23
5500,54,2015-01-07,1,29
5501,40,2015-01-07,1,12
5502,57,2015-01-07,2,50
5503,43,2015-01-07,1,12
5504,37,2015-01-07,1,20
5505,22,2015-01-07,2,45
5506,4,2015-01-07,1,60
5507,46,2015-01-07,1,43
5508,20,2015-01-07,1,43
5509,35,2015-01-07,1,59
5510,44,2015-01-07,1,3
5511,6,2015-01-07,1,14
5512,10,2015-01-07,1,38
5513,44,2015-01-07,1,21
5514,29,2015-01-07,1,24
5515,7,2015-01-07,1,52
5516,16,2015-01-07,1,30
5517,55,2015-01-07,1,5
5518,47,2015-01-07,1,53
5519,39,2015-01-07,2,19
5520,32,2015-01-07,2,18
5521,57,2015-01-07,1,14
5522,29,2015-01-07,1,12
5523,28,2015-01-07,3,42
5524,58,2015-01-07,1,29
5525,4,2015-01-07,4,18
5526,42,2015-01-07,1,33
5527,5,2015-01-07,1,22
5528,20,2015-01-07,1,54
5529,55,2015-01-07,1,15
5530,34,2015-01-07,1,26
5531,17,2015-01-08,1,29
5532,51,2015-01-08,1,45
5533,10,2015-01-08,1,9
5534,53,2015-01-08,1,52
5535,38,2015-01-08,1,55
5536,41,2015-01-08,1,60
5537,24,2015-01-08,1,57
5538,33,2015-01-08,5,13
5539,9,2015-01-08,2,22
5540,51,2015-01-08,1,38
5541,1,2015-01-08,1,58
5542,31,2015-01-08,1,19
5543,20,2015-01-08,4,59
5544,49,2015-01-08,5,11
5545,39,2015-01-08,1,48
5546,48,2015-01-08,1,60
5547,22,2015-01-08,1,13
5548,15,2015-01-08,1,30
5549,27,2015-01-08,1,31
5550,6,2015-01-08,1,22
5551,20,2015-01-08,1,56
5552,45,2015-01-08,1,31
5553,36,2015-01-08,1,40
5554,51,2015-01-08,2,31
5555,46,2015-01-08,1,26
5556,21,2015-01-08,1,36
5557,55,2015-01-08,7,43
5558,26,2015-01-08,1,27
5559,4,2015-01-08,6,44
5560,41,2015-01-08,1,39
5561,36,2015-01-08,1,3
5562,46,2015-01-08,1,4
5563,25,2015-01-08,1,17
5564,49,2015-01-08,8,51
5565,52,2015-01-08,1,59
5566,41,2015-01-08,1,32
5567,60,2015-01-08,1,18
5568,38,2015-01-08,1,49
5569,30,2015-01-08,2,19
5570,50,2015-01-08,1,38
5571,40,2015-01-08,1,28
5572,47,2015-01-08,1,27
5573,52,2015-01-08,1,34
5574,38,2015-01-08,2,58
5575,57,2015-01-08,2,43
5576,36,2015-01-08,1,11
5577,54,2015-01-08,2,3
5578,56,2015-01-08,1,4
5579,2,2015-01-08,2,8
5580,60,2015-01-08,1,35
5581,8,2015-01-08,1,33
5582,33,2015-01-08,1,35
5583,23,2015-01-08,1,5
5584,29,2015-01-08,1,45
5585,59,2015-01-08,1,38
5586,8,2015-01-08,1,60
5587,34,2015-01-08,2,33
5588,17,2015-01-08,1,54
5589,33,2015-01-08,2,23
5590,42,2015-01-08,1,16
5591,33,2015-01-08,1,33
5592,18,2015-01-08,1,44
5593,44,2015-01-08,1,17
5594,60,2015-01-08,2,26
5595,54,2015-01-09,1,24
5596,19,2015-01-09,1,50
5597,51,2015-01-09,2,29
5598,20,2015-01-09,1,41
5599,1,2015-01-09,1,12
5600,24,2015-01-09,2,21
5601,2,2015-01-09,1,43
5602,12,2015-01-09,1,52
5603,28,2015-01-09,4,22
5604,56,2015-01-09,1,10
5605,47,2015-01-09,4,14
5606,4,2015-01-09,1,20
5607,4,2015-01-09,1,32
5608,43,2015-01-09,1,25
5609,46,2015-01-09,1,16
5610,55,2015-01-09,1,16
5611,9,2015-01-09,1,35
5612,5,2015-01-09,2,16
5613,37,2015-01-09,3,58
5614,53,2015-01-09,1,52
5615,30,2015-01-09,1,15
5616,15,2015-01-09,1,4
5617,8,2015-01-09,5,20
5618,17,2015-01-09,1,21
5619,58,2015-01-09,1,23
5620,25,2015-01-09,1,48
5621,46,2015-01-09,1,50
5622,6,2015-01-09,1,54
5623,60,2015-01-09,1,60
5624,24,2015-01-09,2,12
5625,46,2015-01-09,4,55
5626,19,2015-01-09,8,8
5627,23,2015-01-09,1,43
5628,19,2015-01-09,1,16
5629,27,2015-01-09,2,15
5630,31,2015-01-09,1,52
5631,18,2015-01-09,1,60
5632,56,2015-01-09,1,44
5633,6,2015-01-09,1,10
5634,43,2015-01-09,1,13
5635,1,2015-01-09,1,32
5636,59,2015-01-09,1,26
5637,31,2015-01-09,1,5
5638,27,2015-01-09,1,51
5639,57,2015-01-09,1,32
5640,25,2015-01-09,1,47
5641,40,2015-01-09,1,53
5642,43,2015-01-09,4,34
5643,23,2015-01-09,1,17
5644,26,2015-01-09,1,48
5645,48,2015-01-09,1,50
5646,3,2015-01-09,1,44
5647,35,2015-01-09,1,53
5648,7,2015-01-09,1,52
5649,44,2015-01-09,1,1
5650,57,2015-01-09,1,13
5651,42,2015-01-09,1,49
5652,56,2015-01-09,1,31
5653,26,2015-01-09,1,41
5654,47,2015-01-09,48,49
5655,52,2015-01-09,2,16
5656,46,2015-01-09,74,35
5657,38,2015-01-09,1,37
5658,11,2015-01-09,1,7
5659,4,2015-01-09,1,20
5660,55,2015-01-09,1,40
5661,45,2015-01-09,1,37
5662,40,2015-01-09,2,51
5663,59,2015-01-09,1,6
5664,8,2015-01-09,1,2
5665,38,2015-01-09,1,54
5666,24,2015-01-09,2,39
5667,59,2015-01-09,1,31
5668,11,2015-01-10,2,49
5669,42,2015-01-10,1,22
5670,10,2015-01-10,1,51
5671,43,2015-01-10,8,11
5672,10,2015-01-10,2,42
5673,25,2015-01-10,1,3
5674,24,2015-01-10,1,49
5675,2,2015-01-10,1,60
5676,3,2015-01-10,1,7
