year	month	location	ira	product_category	brand	sku_id	item_per_bundle	shape	with_alcohol	filling	volume	price
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2928.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #33	1	Standart	No	Nothing	48.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1176.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	3018.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	3474.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	6372.0	2.3011480114801146
2017	10	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	4638.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	432.0	1.4708897088970887
2017	10	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	528.0	1.4708897088970887
2017	10	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	8904.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	4476.0	1.27870028700287
2017	10	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	5064.0	
2017	10	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1068.0	1.2556375563755633
2017	10	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	1104.0	1.2556375563755633
2017	10	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	1296.0	
2017	10	Moon	MN	Chocolates	Cadbury	sku #34	1	Standart	No	Nothing	594.0	1.0928043039677202
2017	10	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	798.0	1.0928043039677202
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #27	1	Standart	No	Nothing	2868.0	1.1768661735036987
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	888.0	1.1768661735036987
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #44	1	Standart	No	Nothing	294.0	1.1768661735036987
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	6888.0	1.1768661735036987
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	8628.0	
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	4392.0	
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	5412.0	
2017	10	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	5184.0	
2017	10	Moon	MN	Chocolates	Snickers	sku #7	1	Standart	No	Nothing	822.0	1.0928043039677202
2017	10	Moon	MN	Chocolates	Toblerone	sku #11	2	Standart	No	Nothing	1428.0	2.101546738399462
2017	10	Moon	MN	Chocolates	Toblerone	sku #5	1	Standart	No	Nothing	1206.0	1.1628558619143692
2017	10	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	936.0	
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	306.0	
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	6054.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	6966.0	3.2672201722017227
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	10956.0	2.3011480114801146
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	4914.0	3.2672201722017227
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	4146.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1134.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #33	1	Standart	No	Nothing	66.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1638.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	2004.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	3120.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	6396.0	2.3011480114801146
2017	10	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	2466.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	168.0	1.4708897088970887
2017	10	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	462.0	1.4708897088970887
2017	10	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	3600.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	2292.0	1.27870028700287
2017	10	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	426.0	
2017	11	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	5802.0	
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	2082.0	
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	6912.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5094.0	3.2452657299938927
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	10344.0	2.2856851964976577
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	1998.0	3.2452657299938927
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	10860.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2112.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1158.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1704.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2298.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	5484.0	2.2856851964976577
2017	11	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	4044.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	456.0	1.4610059051109752
2017	11	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	570.0	1.4610059051109752
2017	11	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	6.0	
2017	11	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	5454.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	3558.0	1.2701079209936874
2017	11	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	2994.0	
2017	11	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1146.0	1.2472001628996132
2017	11	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	1170.0	1.2472001628996132
2017	11	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	1596.0	
2017	11	Moon	MN	Chocolates	Cadbury	sku #34	1	Standart	No	Nothing	498.0	1.0820108755964928
2017	11	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	534.0	1.0820108755964928
2017	11	Moon	MN	Chocolates	Ferrero Rocher	sku #44	1	Standart	No	Nothing	288.0	1.1652424814116078
2017	11	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	6990.0	1.1652424814116078
2017	11	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	6000.0	
2017	11	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	3348.0	
2017	11	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	4104.0	
2017	11	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	4842.0	
2017	11	Moon	MN	Chocolates	Snickers	sku #7	1	Standart	No	Nothing	120.0	1.0820108755964928
2017	11	Moon	MN	Chocolates	Toblerone	sku #11	2	Standart	No	Nothing	876.0	2.0807901453778714
2017	11	Moon	MN	Chocolates	Toblerone	sku #5	1	Standart	No	Nothing	744.0	1.1513705471090891
2017	11	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	372.0	
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	648.0	
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	5322.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	4698.0	3.2452657299938927
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	8472.0	2.2856851964976577
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	3708.0	3.2452657299938927
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	3330.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	888.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1092.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1644.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2490.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	4632.0	2.2856851964976577
2017	11	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	1842.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	192.0	1.4610059051109752
2017	11	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	420.0	1.4610059051109752
2017	11	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	2310.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	1380.0	1.2701079209936874
2017	11	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	294.0	
2017	12	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	8994.0	
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	2460.0	
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	10128.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	6948.0	3.2132056451612896
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	13200.0	2.263104838709677
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	3996.0	3.2132056451612896
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	11922.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2424.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1284.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	2148.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2634.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	7968.0	2.263104838709677
2017	12	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	4896.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	468.0	1.4465725806451617
2017	12	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	474.0	1.4465725806451617
2017	12	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	222.0	
2017	12	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	6024.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	3408.0	1.2575604838709675
2017	12	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	3336.0	
2017	12	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	714.0	
2017	12	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1776.0	1.2575604838709675
2017	12	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	1782.0	1.2575604838709675
2017	12	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	2406.0	
2017	12	Moon	MN	Chocolates	Cadbury	sku #34	1	Standart	No	Nothing	618.0	1.059322033898305
2017	12	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	498.0	1.059322033898305
2017	12	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	1008.0	1.1408083441981751
2017	12	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	7944.0	1.1408083441981751
2017	12	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	7404.0	
2017	12	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	3996.0	
2017	12	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	5040.0	
2017	12	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	7164.0	
2017	12	Moon	MN	Chocolates	Snickers	sku #7	1	Standart	No	Nothing	402.0	1.059322033898305
2017	12	Moon	MN	Chocolates	Toblerone	sku #11	2	Standart	No	Nothing	888.0	2.037157757496741
2017	12	Moon	MN	Chocolates	Toblerone	sku #5	1	Standart	No	Nothing	690.0	1.1272272924815296
2017	12	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	660.0	
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1188.0	
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	6138.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	7434.0	3.2132056451612896
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	12252.0	2.263104838709677
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	7002.0	3.2132056451612896
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	3888.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1506.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1710.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	2118.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	3366.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	7716.0	2.263104838709677
2017	12	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	2448.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	258.0	1.4465725806451617
2017	12	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	330.0	1.4465725806451617
2017	12	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	3174.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	2196.0	1.2575604838709675
2017	12	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	336.0	
2018	1	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	5058.0	1.1701081612586035
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1884.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	7128.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5184.0	3.134218289085545
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	9504.0	2.207472959685349
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	1962.0	3.134218289085545
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	7740.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1644.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1032.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1410.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	1776.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	4548.0	2.207472959685349
2018	1	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	3894.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	312.0	1.4110127826941992
2018	1	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	516.0	1.4110127826941992
2018	1	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	300.0	1.1553588987217307
2018	1	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	4422.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	2796.0	1.2266470009832842
2018	1	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	2340.0	1.2266470009832842
2018	1	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	978.0	1.2266470009832842
2018	1	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1086.0	1.2266470009832842
2018	1	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	1578.0	1.2266470009832842
2018	1	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	2304.0	1.2266470009832842
2018	1	Moon	MN	Chocolates	Cadbury	sku #34	1	Standart	No	Nothing	348.0	1.0322922181048173
2018	1	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	174.0	1.0322922181048173
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	2856.0	1.1646373742721017
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	702.0	1.1646373742721017
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #55	1	Standart	No	Nothing	2106.0	1.1646373742721017
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	714.0	1.1646373742721017
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	5040.0	2.10428798305982
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	2898.0	2.977766013763895
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	3624.0	2.10428798305982
2018	1	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	6606.0	2.977766013763895
2018	1	Moon	MN	Chocolates	Snickers	sku #7	1	Standart	No	Nothing	84.0	1.0322922181048173
2018	1	Moon	MN	Chocolates	Toblerone	sku #11	2	Standart	No	Nothing	288.0	1.985177342509264
2018	1	Moon	MN	Chocolates	Toblerone	sku #5	1	Standart	No	Nothing	252.0	1.1646373742721017
2018	1	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	378.0	1.1701081612586035
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1218.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	4944.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	8226.0	3.134218289085545
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	12660.0	2.207472959685349
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	5094.0	3.134218289085545
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	4422.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1104.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1854.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1584.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2568.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	4872.0	2.207472959685349
2018	1	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	1596.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	276.0	1.4110127826941992
2018	1	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	552.0	1.4110127826941992
2018	1	Pirate Bay	PB	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	24.0	1.1553588987217307
2018	1	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	1938.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	1452.0	1.2266470009832842
2018	1	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	216.0	1.2266470009832842
2018	1	Village	VL	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	900.0	1.2266470009832842
2018	1	Village	VL	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	300.0	1.2266470009832842
2018	2	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	5076.0	1.1724137931034484
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1884.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	9054.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5076.0	3.14039408866995
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	9312.0	2.2118226600985227
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	1908.0	3.14039408866995
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	8310.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1608.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1074.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1518.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	1842.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	4224.0	2.2118226600985227
2018	2	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	3762.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	384.0	1.413793103448276
2018	2	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	588.0	1.413793103448276
2018	2	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	378.0	1.1576354679802958
2018	2	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	5010.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	2700.0	1.229064039408867
2018	2	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	2640.0	1.229064039408867
2018	2	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1248.0	1.229064039408867
2018	2	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1098.0	1.229064039408867
2018	2	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	2376.0	1.229064039408867
2018	2	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	1824.0	1.229064039408867
2018	2	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	126.0	1.031200423056584
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	4272.0	1.1634056054997357
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	762.0	1.1634056054997357
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #55	1	Standart	No	Nothing	2214.0	1.1634056054997357
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	6084.0	2.102062400846113
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	2844.0	2.974616604970916
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	3888.0	2.102062400846113
